"id","yearBuilt","City","latitude","longitude","zipcode","bathrooms","bedrooms","DateListed","DateSold","daysOnZillow","homeType","lastSoldPrice","livingArea","lotSize","price","priceHistory.1.price","propertyTaxRate","hasCooling","hasFireplace","hasGarage","hasHeating","hasView","schools0distance","schools0level","schools0rating","schools1distance","schools1level","schools1rating","schools2distance","school2level","schools2rating","price_category"
181,2014,"Portland",45.53168106,-122.4709854,"97230",3,4,"7/30/2019","7/7/2020",343,"SINGLE_FAMILY",373000,1641,3484,373000,373000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","5",1,"Middle","2",4.3,"High","3","below"
182,1976,"Gresham",45.51209641,-122.4092789,"97030",3,3,"8/31/2019","7/23/2020",327,"SINGLE_FAMILY",515000,2016,13503,515000,475000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.3,"Elementary","4",1.5,"Middle","4",3.8,"High","4","below"
187,1972,"Gresham",45.51587296,-122.452034,"97030",2,3,"9/2/2019","7/24/2020",326,"SINGLE_FAMILY",325000,1184,7840,325000,329500,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","4",1,"Middle","6",1.5,"High","3","below"
188,1965,"Gresham",45.51956177,-122.4160233,"97030",2,4,"9/10/2019","7/28/2020",322,"SINGLE_FAMILY",372500,1168,9147,372500,379900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","2",1.4,"Middle","6",1.2,"High","3","below"
190,1956,"Gresham",45.51988602,-122.4377899,"97030",2,3,"9/12/2019","7/29/2020",321,"SINGLE_FAMILY",320000,1107,7405,320000,295000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",0.3,"Middle","6",1,"High","3","below"
192,1990,"Gresham",45.51624298,-122.4288101,"97030",3,4,"9/10/2019","7/28/2020",322,"SINGLE_FAMILY",454000,1958,7840,454000,449000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"Elementary","2",0.8,"Middle","6",0.6,"High","3","below"
193,1984,"Gresham",45.51254654,-122.4382095,"97030",3,3,"9/22/2019","8/3/2020",316,"SINGLE_FAMILY",380000,1432,8712,380000,349900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","4",0.7,"Middle","6",0.6,"High","3","below"
195,1987,"Gresham",45.51793289,-122.4268341,"97030",3,5,"9/28/2019","8/6/2020",313,"SINGLE_FAMILY",502000,3121,7405,502000,499900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Elementary","2",0.8,"Middle","6",0.8,"High","3","below"
196,1963,"Portland",45.51779556,-122.4810181,"97233",2,3,"9/16/2019","7/31/2020",319,"SINGLE_FAMILY",345500,1220,6969,345500,325000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",1,"Middle","3",4.9,"High","3","below"
201,1974,"Gresham",45.51280594,-122.4488068,"97030",2,3,"10/12/2019","8/13/2020",306,"SINGLE_FAMILY",379900,1616,7840,379900,379900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","4",1,"Middle","6",1.2,"High","3","below"
202,1973,"Gresham",45.51486588,-122.4492264,"97030",2,3,"10/10/2019","8/12/2020",307,"SINGLE_FAMILY",3e+05,1564,7405,3e+05,304000,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","4",0.9,"Middle","6",1.3,"High","3","below"
203,1966,"Portland",45.52568436,-122.4899368,"97230",2,3,"10/12/2019","8/13/2020",306,"SINGLE_FAMILY",355000,1406,7405,355000,344900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1,"Elementary","2",0.4,"Middle","3",5.4,"High","3","below"
206,1971,"Gresham",45.51433182,-122.4333496,"97030",1,3,"10/22/2019","8/18/2020",301,"SINGLE_FAMILY",320000,1209,12196,320000,307000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","2",0.7,"Middle","6",0.5,"High","3","below"
207,1986,"Gresham",45.51062012,-122.4482193,"97030",3,3,"10/22/2019","8/18/2020",301,"SINGLE_FAMILY",410000,1760,6969,410000,415000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","4",1.1,"Middle","6",1.2,"High","3","below"
208,2003,"Gresham",45.50967789,-122.4514923,"97030",2,3,"10/22/2019","8/18/2020",301,"SINGLE_FAMILY",410500,1690,6534,410500,399950,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","4",1.2,"Middle","6",1.4,"High","3","below"
209,2002,"Gresham",45.51168823,-122.4429398,"97030",3,3,"10/26/2019","8/20/2020",299,"CONDO",292700,1764,1306,292700,299900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",0.8,"Middle","6",0.9,"High","3","below"
213,1964,"Gresham",45.51655197,-122.4353409,"97030",2,4,"10/28/2019","8/21/2020",298,"SINGLE_FAMILY",385000,1829,8300,385000,150000,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",0.5,"Middle","6",0.7,"High","3","below"
215,1962,"Portland",45.5245285,-122.4822235,"97230",1,3,"11/3/2019","8/24/2020",295,"SINGLE_FAMILY",350000,1246,7840,350000,329900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.7,"Elementary","5",1.8,"Middle","2",5,"High","3","below"
216,1967,"Portland",45.52859879,-122.4900513,"97230",3,4,"10/28/2019","8/21/2020",298,"SINGLE_FAMILY",422000,1988,8712,422000,4e+05,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.8,"Elementary","2",0.2,"Middle","3",5.4,"High","3","below"
217,1967,"Gresham",45.51296997,-122.4477234,"97030",2,3,"11/5/2019","8/25/2020",294,"SINGLE_FAMILY",365000,1916,8712,365000,365000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","4",0.9,"Middle","6",1.2,"High","3","below"
220,2000,"Portland",45.5203743,-122.4894104,"97233",3,3,"11/11/2019","8/28/2020",291,"SINGLE_FAMILY",378000,1770,5662,378000,380000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",0.7,"Middle","3",5.4,"High","3","below"
227,1985,"Gresham",45.51881027,-122.425766,"97030",2,3,"12/9/2019","9/11/2020",277,"SINGLE_FAMILY",375000,1537,8800,375000,137500,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","2",0.8,"Middle","6",0.8,"High","3","below"
228,2006,"Gresham",45.51001358,-122.4429169,"97030",3,2,"12/19/2019","9/16/2020",272,"CONDO",291500,1472,2178,291500,285000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","4",0.9,"Middle","6",0.8,"High","3","below"
230,1968,"Gresham",45.5140419,-122.4468765,"97030",2,3,"12/21/2019","9/17/2020",271,"SINGLE_FAMILY",350000,1392,10890,350000,339850,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","4",0.8,"Middle","6",1.2,"High","3","below"
232,1973,"Portland",45.52866745,-122.4625244,"97230",3,3,"12/23/2019","9/18/2020",270,"SINGLE_FAMILY",4e+05,1740,7840,4e+05,379900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","2",0.5,"Middle","2",3.7,"High","3","below"
233,1968,"Gresham",45.51436234,-122.4308167,"97030",2,3,"12/23/2019","9/18/2020",270,"SINGLE_FAMILY",330000,1212,7405,330000,325000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","2",0.8,"Middle","6",0.5,"High","3","below"
234,1958,"Portland",45.51663589,-122.4791412,"97233",3,3,"12/23/2019","9/18/2020",270,"SINGLE_FAMILY",349900,2090,6969,349900,349900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","4",1.1,"Middle","3",4.8,"High","3","below"
235,1995,"Portland",45.53587341,-122.490387,"97230",2,3,"12/23/2019","9/18/2020",270,"SINGLE_FAMILY",445000,1994,6969,445000,425000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","2",0.3,"Middle","3",5.5,"High","3","below"
238,2002,"Portland",45.52948761,-122.4930878,"97230",2.5,4,"12/29/2019","9/21/2020",267,"SINGLE_FAMILY",175000,2678,5295,175000,224004,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","2",0.3,"Middle","3",5.6,"High","3","below"
239,1969,"Portland",45.52949524,-122.4909134,"97230",4,5,"12/31/2019","9/22/2020",266,"SINGLE_FAMILY",465000,2138,8276,465000,449000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.8,"Elementary","2",0.2,"Middle","3",5.5,"High","3","below"
240,1975,"Gresham",45.51355362,-122.44561,"97030",3,3,"1/12/2020","9/28/2020",260,"SINGLE_FAMILY",395777,2023,8712,395777,385000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","4",0.8,"Middle","6",1.1,"High","3","below"
241,1972,"Gresham",45.51357269,-122.4227219,"97030",2,3,"1/12/2020","9/28/2020",260,"SINGLE_FAMILY",349900,1048,7405,349900,339900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","2",1.2,"Middle","6",0.6,"High","3","below"
242,1972,"Gresham",45.51234436,-122.4117126,"97030",2,3,"1/14/2020","9/29/2020",259,"SINGLE_FAMILY",406000,1558,10890,406000,395000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Elementary","4",1.6,"Middle","4",4,"High","4","below"
243,1962,"Portland",45.51194,-122.4786072,"97233",2,4,"1/12/2020","9/28/2020",260,"SINGLE_FAMILY",350000,1200,10454,350000,325000,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.6,"Elementary","4",1.4,"Middle","3",4.8,"High","3","below"
245,1975,"Gresham",45.52235031,-122.4519653,"97030",2,3,"1/16/2020","9/30/2020",258,"SINGLE_FAMILY",304000,1571,3920,304000,305000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.9,"Elementary","4",0.9,"Middle","6",1.7,"High","3","below"
246,2000,"Gresham",45.51171875,-122.4423676,"97030",3,3,"1/28/2020","10/6/2020",252,"CONDO",294000,1783,1306,294000,294950,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.3,"Elementary","4",0.8,"Middle","6",0.8,"High","3","below"
247,1957,"Portland",45.52974701,-122.4650726,"97230",1,3,"1/30/2020","10/7/2020",251,"SINGLE_FAMILY",320000,922,9147,320000,315000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","2",0.6,"Middle","2",3.9,"High","3","below"
250,2015,"Portland",45.53087234,-122.471344,"97230",3,3,"2/3/2020","10/9/2020",249,"SINGLE_FAMILY",380000,1629,2178,380000,374900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Elementary","5",1,"Middle","2",4.3,"High","3","below"
251,1991,"Gresham",45.51686859,-122.4251938,"97030",2,3,"2/3/2020","10/9/2020",249,"SINGLE_FAMILY",429500,1771,7405,429500,429500,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","2",0.9,"Middle","6",0.7,"High","3","below"
253,1973,"Gresham",45.51283646,-122.411171,"97030",2,3,"2/3/2020","10/9/2020",249,"SINGLE_FAMILY",392000,1518,9583,392000,349900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",1.6,"Middle","4",4,"High","4","below"
255,1992,"Gresham",45.51112366,-122.4494019,"97030",2,3,"2/13/2020","10/14/2020",244,"SINGLE_FAMILY",451000,1879,7840,451000,439950,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","4",1.1,"Middle","6",1.3,"High","3","below"
257,1965,"Portland",45.52495193,-122.4804764,"97230",2,3,"4/30/2020","12/28/2020",242,"SINGLE_FAMILY",359900,1570,8276,359900,1895,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","5",1.6,"Middle","2",4.8,"High","3","below"
259,1943,"Portland",45.5242424,-122.4759369,"97230",1,2,"2/17/2020","10/16/2020",242,"SINGLE_FAMILY",281000,750,4356,281000,285000,1.12,TRUE,FALSE,FALSE,TRUE,TRUE,0.4,"Elementary","5",1.4,"Middle","2",4.6,"High","3","below"
260,1962,"Gresham",45.52074814,-122.4408493,"97030",1,3,"2/23/2020","10/19/2020",239,"SINGLE_FAMILY",337000,1295,15000,337000,337000,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",0.3,"Middle","6",1.1,"High","3","below"
261,1994,"Portland",45.52028656,-122.4644394,"97233",2,3,"2/17/2020","10/16/2020",242,"SINGLE_FAMILY",366000,1301,6098,366000,344900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","4",0.9,"Middle","2",3.9,"High","3","below"
265,2006,"Gresham",45.50979614,-122.4432449,"97030",4,3,"2/29/2020","10/22/2020",236,"CONDO",305000,1564,1742,305000,299900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Elementary","4",0.9,"Middle","6",0.9,"High","3","below"
268,1975,"Gresham",45.51796341,-122.4185944,"97030",2,3,"3/2/2020","10/23/2020",235,"SINGLE_FAMILY",387000,1765,8276,387000,360000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","2",1.3,"Middle","6",1,"High","3","below"
273,1968,"Gresham",45.51780319,-122.4428864,"97030",2,3,"3/10/2020","10/27/2020",231,"SINGLE_FAMILY",370000,1570,7840,370000,359500,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","4",0.5,"Middle","6",1.1,"High","3","below"
276,1976,"Portland",45.52373886,-122.4887314,"97230",3,4,"3/10/2020","10/27/2020",231,"SINGLE_FAMILY",435000,2286,8712,435000,419000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.1,"Elementary","2",0.5,"Middle","3",5.4,"High","3","below"
277,2002,"Portland",45.5298996,-122.4927063,"97230",3,4,"3/16/2020","10/30/2020",228,"SINGLE_FAMILY",422000,2206,5227,422000,435000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","2",0.3,"Middle","3",5.6,"High","3","below"
278,1959,"Portland",45.50971222,-122.4791718,"97233",2,5,"3/16/2020","10/30/2020",228,"SINGLE_FAMILY",390000,1920,7405,390000,369900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","5",0.5,"Middle","6",0.8,"High","5","below"
279,1974,"Portland",45.52845001,-122.4938583,"97230",4,8,"3/16/2020","10/30/2020",228,"SINGLE_FAMILY",525000,3028,8712,525000,5e+05,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.9,"Elementary","2",0.4,"Middle","3",5.7,"High","3","below"
280,1957,"Portland",45.52985764,-122.4696579,"97230",1,3,"3/22/2020","11/2/2020",225,"SINGLE_FAMILY",329000,1227,9300,329000,195790,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","5",0.9,"Middle","2",4.2,"High","3","below"
281,1965,"Gresham",45.51413345,-122.4322205,"97030",1,3,"3/26/2020","11/4/2020",223,"SINGLE_FAMILY",335000,960,6969,335000,327500,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","2",0.7,"Middle","6",0.5,"High","3","below"
286,1968,"Portland",45.52140808,-122.4592133,"97233",2,3,"4/13/2020","11/13/2020",214,"SINGLE_FAMILY",385000,1420,8276,385000,349900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","4",0.7,"Middle","2",3.5,"High","3","below"
288,1966,"Gresham",45.51541519,-122.4377594,"97030",1,3,"4/19/2020","11/16/2020",211,"SINGLE_FAMILY",318000,1118,8276,318000,324900,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,"Elementary","4",0.5,"Middle","6",0.8,"High","3","below"
290,1963,"Portland",45.53015137,-122.4665527,"97230",2,4,"4/13/2020","11/13/2020",214,"SINGLE_FAMILY",395000,2008,7405,395000,389911,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","5",0.7,"Middle","2",4,"High","3","below"
291,1989,"Portland",45.53735733,-122.4911423,"97230",3,3,"4/23/2020","11/18/2020",209,"SINGLE_FAMILY",498000,2165,9147,498000,499000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","2",0.4,"Middle","3",5.5,"High","3","below"
292,1981,"Portland",45.53807831,-122.4947357,"97230",3,4,"4/23/2020","11/18/2020",209,"SINGLE_FAMILY",490000,2330,10454,490000,489900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","2",0.6,"Middle","3",5.8,"High","3","below"
293,1958,"Portland",45.52155685,-122.4911804,"97233",2,3,"4/25/2020","11/19/2020",208,"SINGLE_FAMILY",360000,1222,6969,360000,349000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","4",0.7,"Middle","3",5.5,"High","3","below"
295,1971,"Gresham",45.51692963,-122.4508209,"97030",2,4,"4/25/2020","11/19/2020",208,"SINGLE_FAMILY",450000,2196,7405,450000,444500,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","4",0.9,"Middle","6",1.5,"High","3","below"
297,1963,"Portland",45.53193283,-122.4666061,"97230",1,3,"4/27/2020","11/20/2020",207,"SINGLE_FAMILY",175000,1560,9500,175000,1895,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","5",0.7,"Middle","2",4,"High","3","below"
298,2007,"Portland",45.5334816,-122.4822769,"97230",3,4,"4/27/2020","11/20/2020",207,"SINGLE_FAMILY",474000,1852,4791,474000,409000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","2",0.4,"Middle","3",5,"High","3","below"
299,1975,"Gresham",45.51290894,-122.4227295,"97030",2,3,"4/27/2020","11/20/2020",207,"SINGLE_FAMILY",375000,1440,7405,375000,367500,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","2",1.2,"Middle","6",0.6,"High","3","below"
300,1976,"Portland",45.52352524,-122.4876862,"97230",2,3,"4/27/2020","11/20/2020",207,"SINGLE_FAMILY",375000,1560,7840,375000,359000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1.1,"Elementary","2",0.5,"Middle","3",5.3,"High","3","below"
302,1981,"Portland",45.53114319,-122.460762,"97230",3,4,"5/3/2020","11/23/2020",204,"SINGLE_FAMILY",431000,2025,8712,431000,429900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","2",0.4,"Middle","2",3.6,"High","3","below"
304,1975,"Gresham",45.5175705,-122.4186783,"97030",2,3,"5/5/2020","11/24/2020",203,"SINGLE_FAMILY",409000,1906,7405,409000,409000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","2",1.3,"Middle","6",1,"High","3","below"
305,2003,"Gresham",45.51099396,-122.4520798,"97030",3,4,"5/7/2020","11/25/2020",202,"SINGLE_FAMILY",470000,2339,6098,470000,469900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.8,"Elementary","4",1.2,"Middle","6",1.4,"High","3","below"
306,2007,"Portland",45.5213356,-122.4666901,"97233",3,4,"5/7/2020","11/25/2020",202,"SINGLE_FAMILY",377500,1713,3049,377500,375000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",1,"Middle","2",4,"High","3","below"
307,1974,"Portland",45.51760483,-122.4833298,"97233",2,3,"5/7/2020","11/25/2020",202,"SINGLE_FAMILY",325000,1008,6969,325000,315000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","4",0.9,"Middle","3",5.1,"High","3","below"
308,2003,"Gresham",45.5096283,-122.4519577,"97030",3,3,"5/17/2020","11/30/2020",197,"SINGLE_FAMILY",430000,2051,5227,430000,424900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","4",1.3,"Middle","6",1.4,"High","3","below"
310,1973,"Gresham",45.51496506,-122.4506378,"97030",1,3,"5/17/2020","11/30/2020",197,"SINGLE_FAMILY",330000,1194,8276,330000,325000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","4",1,"Middle","6",1.4,"High","3","below"
313,1961,"Portland",45.52490234,-122.4818954,"97230",2,4,"5/23/2020","12/3/2020",194,"SINGLE_FAMILY",415000,1624,8712,415000,409000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","5",1.7,"Middle","2",4.9,"High","3","below"
314,1976,"Portland",45.52851486,-122.4594955,"97230",2,3,"5/19/2020","12/1/2020",196,"SINGLE_FAMILY",365000,1256,7405,365000,359900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","2",0.3,"Middle","2",3.5,"High","3","below"
316,1984,"Gresham",45.51272202,-122.4387054,"97030",2,3,"5/19/2020","12/1/2020",196,"SINGLE_FAMILY",360000,1306,7840,360000,340000,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.2,"Elementary","4",0.7,"Middle","6",0.7,"High","3","below"
318,1992,"Gresham",45.51415634,-122.4114685,"97030",2,3,"5/23/2020","12/3/2020",194,"SINGLE_FAMILY",415000,1527,9147,415000,419900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",1.7,"Middle","4",4,"High","4","below"
319,1976,"Portland",45.52705383,-122.4689407,"97230",2.5,3,"5/25/2020","12/4/2020",193,"SINGLE_FAMILY",315000,1776,7338,315000,210000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","5",0.9,"Middle","2",4.1,"High","3","below"
320,1971,"Portland",45.52269745,-122.4645386,"97230",2,4,"5/25/2020","12/4/2020",193,"SINGLE_FAMILY",410000,2008,10890,410000,399000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Elementary","4",0.8,"Middle","2",3.9,"High","3","below"
323,1971,"Gresham",45.51372147,-122.4419861,"97030",2,3,"5/25/2020","12/4/2020",193,"SINGLE_FAMILY",399000,1684,8276,399000,399000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","4",0.7,"Middle","6",0.9,"High","3","below"
324,1968,"Portland",45.53113556,-122.4787445,"97230",2,3,"6/6/2020","12/10/2020",187,"SINGLE_FAMILY",356000,1297,7405,356000,320000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","2",0.6,"Middle","3",4.7,"High","3","below"
330,1955,"Portland",45.52291489,-122.4687119,"97230",2,3,"6/8/2020","12/11/2020",186,"SINGLE_FAMILY",345000,1084,7405,345000,340000,1.12,TRUE,FALSE,FALSE,TRUE,TRUE,0.4,"Elementary","4",1,"Middle","2",4.1,"High","3","below"
332,1979,"Gresham",45.51773071,-122.4251938,"97030",2,3,"6/8/2020","12/11/2020",186,"SINGLE_FAMILY",425000,1706,7840,425000,424900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","2",0.9,"Middle","6",0.8,"High","3","below"
334,2007,"Gresham",45.52074051,-122.4387817,"97030",2,3,"6/22/2020","12/18/2020",179,"CONDO",321900,1168,4356,321900,3e+05,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",0.2,"Middle","6",1.1,"High","3","below"
341,1989,"Gresham",45.51473999,-122.4360504,"97030",2,3,"7/12/2020","12/28/2020",169,"SINGLE_FAMILY",390000,1523,7405,390000,380000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",0.6,"Middle","6",0.7,"High","3","below"
343,1991,"Portland",45.53886795,-122.4941101,"97230",3,4,"7/18/2020","12/31/2020",166,"SINGLE_FAMILY",525000,2462,9147,525000,569900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","2",0.6,"Middle","3",5.7,"High","3","below"
344,1964,"Portland",45.52450943,-122.491539,"97230",2,4,"7/14/2020","12/29/2020",168,"SINGLE_FAMILY",360000,1180,9583,360000,339000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1.1,"Elementary","2",0.5,"Middle","3",5.5,"High","3","below"
347,1979,"Gresham",45.52308655,-122.4107742,"97030",2,3,"7/28/2020","1/5/2021",161,"SINGLE_FAMILY",370000,1357,8276,370000,348000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.9,"Elementary","3",0.2,"Middle","5",0.6,"High","3","below"
349,2006,"Gresham",45.50999451,-122.4426346,"97030",4,3,"8/3/2020","1/8/2021",158,"CONDO",309900,1570,1306,309900,309900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","4",0.9,"Middle","6",0.8,"High","3","below"
350,1999,"Portland",45.53480911,-122.4889297,"97230",3,3,"8/3/2020","1/8/2021",158,"CONDO",305000,1948,1742,305000,299000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","2",0.2,"Middle","3",5.4,"High","3","below"
353,1966,"Portland",45.52210999,-122.4596329,"97230",2,3,"8/15/2020","1/14/2021",152,"SINGLE_FAMILY",410000,1950,9147,410000,389900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","4",0.7,"Middle","2",3.6,"High","3","below"
355,1964,"Gresham",45.51591873,-122.4308701,"97030",2,3,"8/15/2020","1/14/2021",152,"SINGLE_FAMILY",316500,1072,7840,316500,299000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","2",0.7,"Middle","6",0.6,"High","3","below"
356,1984,"Gresham",45.51003265,-122.4486389,"97030",2,3,"8/17/2020","1/15/2021",151,"SINGLE_FAMILY",417000,1700,7840,417000,409900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","4",1.1,"Middle","6",1.2,"High","3","below"
358,1990,"Gresham",45.51595688,-122.4283524,"97030",3,3,"8/29/2020","1/21/2021",145,"SINGLE_FAMILY",425950,1678,7840,425950,419950,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"Elementary","2",0.8,"Middle","6",0.6,"High","3","below"
366,1962,"Portland",45.51821136,-122.4830246,"97233",1,3,"9/12/2020","1/28/2021",138,"SINGLE_FAMILY",349900,960,6969,349900,339900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","4",0.9,"Middle","3",5,"High","3","below"
368,2007,"Portland",45.53432465,-122.4822769,"97230",3,3,"9/14/2020","1/29/2021",137,"CONDO",390000,1592,3049,390000,379900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","2",0.4,"Middle","3",5,"High","3","below"
369,1957,"Portland",45.50943756,-122.4774094,"97233",2,4,"9/14/2020","1/29/2021",137,"SINGLE_FAMILY",349950,2132,7405,349950,339950,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","5",0.5,"Middle","6",0.8,"High","5","below"
372,1955,"Portland",45.52349472,-122.4752274,"97230",1,3,"10/8/2020","2/10/2021",125,"SINGLE_FAMILY",5e+05,1104,57063,5e+05,358876,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","5",1.4,"Middle","2",4.5,"High","3","below"
373,1970,"Gresham",45.51375961,-122.4452057,"97030",1,3,"9/28/2020","2/5/2021",130,"SINGLE_FAMILY",350000,1381,7840,350000,345000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",0.8,"Middle","6",1.1,"High","3","below"
